2.1633	0.0000
2.2449	0.0000
2.3265	0.0000
2.4082	0.0000
2.4898	0.0000
2.5714	0.0000
2.6531	0.0000
2.7347	0.0000
2.8163	0.0000
2.8980	0.0000
2.9796	0.0000
3.0612	0.0000
3.1429	0.0000
3.2245	0.0000
3.3061	0.0000
3.3878	0.0000
3.4694	0.0000
3.5510	0.0000
3.6327	0.0000
3.7143	0.0000
3.7959	0.0000
3.8776	0.0000
3.9592	0.0000
4.0408	0.0000
4.1224	0.0000
4.2041	0.0000
4.2857	0.0000
4.3673	0.0000
4.4490	0.0000
4.5306	0.0000
4.6122	0.0000
4.6939	0.0000
4.7755	0.0000
4.8571	0.0000
4.9388	0.0000
5.0204	0.0000
5.1020	0.0000
5.1837	0.0000
5.2653	0.0000
5.3469	0.0000
5.4286	0.0000
5.5102	0.0000
5.5918	0.0000
5.6735	0.0000
5.7551	0.0000
5.8367	0.0000
5.9184	0.0000
6.0000	0.0000
6.0000	0.0000
6.0015	0.0947
6.0060	0.1893
6.0134	0.2837
6.0239	0.3779
6.0373	0.4716
6.0537	0.5649
6.0730	0.6577
6.0952	0.7497
6.1203	0.8411
6.1483	0.9316
6.1791	1.0211
6.2128	1.1097
6.2492	1.1971
6.2883	1.2833
6.3302	1.3683
6.3747	1.4519
6.4219	1.5340
6.4716	1.6147
6.5238	1.6937
6.5785	1.7710
6.6356	1.8466
6.6951	1.9203
6.7569	1.9921
6.8209	2.0619
6.8871	2.1297
6.9554	2.1953
7.0257	2.2588
7.0980	2.3200
7.1722	2.3789
7.2482	2.4354
7.3259	2.4895
7.4053	2.5411
7.4863	2.5901
7.5689	2.6366
7.6528	2.6805
7.7381	2.7217
7.8247	2.7602
7.9124	2.7959
8.0012	2.8288
8.0910	2.8590
8.1817	2.8862
8.2732	2.9106
8.3655	2.9321
8.4583	2.9507
8.5518	2.9663
8.6456	2.9790
8.7398	2.9887
8.8343	2.9954
8.9290	2.9992
9.0237	2.9999
9.1184	2.9977
9.2129	2.9924
9.3073	2.9842
9.4014	2.9730
9.4950	2.9589
9.5882	2.9418
9.6807	2.9217
9.7726	2.8988
9.8638	2.8730
9.9540	2.8443
10.0433	2.8127
10.1316	2.7784
10.2188	2.7413
10.3047	2.7014
10.3893	2.6589
10.4726	2.6137
10.5544	2.5659
10.6346	2.5156
10.7132	2.4627
10.7901	2.4074
10.8652	2.3497
10.9384	2.2897
11.0097	2.2273
11.0790	2.1628
11.1463	2.0961
11.2114	2.0273
11.2743	1.9564
11.3349	1.8837
11.3932	1.8090
11.4491	1.7326
11.5026	1.6544
11.5536	1.5746
11.6020	1.4932
11.6479	1.4103
11.6911	1.3260
11.7316	1.2404
11.7694	1.1535
11.8044	1.0655
11.8366	0.9765
11.8661	0.8864
11.8926	0.7955
11.9163	0.7038
11.9370	0.6114
11.9549	0.5184
11.9698	0.4248
11.9817	0.3309
11.9907	0.2366
11.9966	0.1420
11.9996	0.0474
11.9996	-0.0474
11.9966	-0.1420
11.9907	-0.2366
11.9817	-0.3309
11.9698	-0.4248
11.9549	-0.5184
11.9370	-0.6114
11.9163	-0.7038
11.8926	-0.7955
11.8661	-0.8864
11.8366	-0.9765
11.8044	-1.0655
11.7694	-1.1535
11.7316	-1.2404
11.6911	-1.3260
11.6479	-1.4103
11.6020	-1.4932
11.5536	-1.5746
11.5026	-1.6544
11.4491	-1.7326
11.3932	-1.8090
11.3349	-1.8837
11.2743	-1.9564
11.2114	-2.0273
11.1463	-2.0961
11.0790	-2.1628
11.0097	-2.2273
10.9384	-2.2897
10.8652	-2.3497
10.7901	-2.4074
10.7132	-2.4627
10.6346	-2.5156
10.5544	-2.5659
10.4726	-2.6137
10.3893	-2.6589
10.3047	-2.7014
10.2188	-2.7413
10.1316	-2.7784
10.0433	-2.8127
9.9540	-2.8443
9.8638	-2.8730
9.7726	-2.8988
9.6807	-2.9217
9.5882	-2.9418
9.4950	-2.9589
9.4014	-2.9730
9.3073	-2.9842
9.2129	-2.9924
9.1184	-2.9977
9.0237	-2.9999
8.9290	-2.9992
8.8343	-2.9954
8.7398	-2.9887
8.6456	-2.9790
8.5518	-2.9663
8.4583	-2.9507
8.3655	-2.9321
8.2732	-2.9106
8.1817	-2.8862
8.0910	-2.8590
8.0012	-2.8288
7.9124	-2.7959
7.8247	-2.7602
7.7381	-2.7217
7.6528	-2.6805
7.5689	-2.6366
7.4863	-2.5901
7.4053	-2.5411
7.3259	-2.4895
7.2482	-2.4354
7.1722	-2.3789
7.0980	-2.3200
7.0257	-2.2588
6.9554	-2.1953
6.8871	-2.1297
6.8209	-2.0619
6.7569	-1.9921
6.6951	-1.9203
6.6356	-1.8466
6.5785	-1.7710
6.5238	-1.6937
6.4716	-1.6147
6.4219	-1.5340
6.3747	-1.4519
6.3302	-1.3683
6.2883	-1.2833
6.2492	-1.1971
6.2128	-1.1097
6.1791	-1.0211
6.1483	-0.9316
6.1203	-0.8411
6.0952	-0.7497
6.0730	-0.6577
6.0537	-0.5649
6.0373	-0.4716
6.0239	-0.3779
6.0134	-0.2837
6.0060	-0.1893
6.0015	-0.0947
6.0000	0.0000
